contract address,creator_EOA,block chain platform,created block,created time,attack block,attack time,attack tx,time gap,detection cost,Sender,Receiver,profit,phalcon_url,new attack
0x793248B40477Ce96bf08aEAB3f9447c99B9c80E7,0xC3cC5Fc2D2A28f40226bEb77DaccA6a6F73e6d31,BSC,35310907,2024/1/17 01:54:47,35310922,2024/1/17 01:55:32,0x57f71406d6edf769d67f6b464a57ab799e339ae66d8fd4ace4aa8d8b21a0f6bf,45s,350.0600435845554,,,,https://app.blocksec.com/explorer/tx/bsc/0x57f71406d6edf769d67f6b464a57ab799e339ae66d8fd4ace4aa8d8b21a0f6bf,,
0xc791799aF4E56689C982DA10AF5A77316533154a,0x8FE2e08e450e34Ee280d4F0c640568a79163bFE4,BSC,32055468,2023/9/25 16:20:58,32055685,2023/9/25 16:32:00,0xea45b3c4df8e048927309d4ef0a937e0e4a21bb5fa4563703bba15155f57fa76,11m 2s,478.0323271006346,887.49,-889.18,887.49,https://app.blocksec.com/explorer/tx/bsc/0xea45b3c4df8e048927309d4ef0a937e0e4a21bb5fa4563703bba15155f57fa76,TRUE
0x2B5A32D97219e78B6D4b1F52ac6130a58eF9952A,0x84f37F6cC75cCde5fE9bA99093824A11CfDc329D,BSC,33537384,2023/11/16 07:47:33,33537447,2023/11/16 07:50:42,0xf51e2c90b4d10f2653e63c58d36853fb1c5d045640d6ab1f32d4d1e0504347f3,3m 9s,315.832346778363,,-87.77,87.77,https://app.blocksec.com/explorer/tx/bsc/0xf51e2c90b4d10f2653e63c58d36853fb1c5d045640d6ab1f32d4d1e0504347f3,TRUE
,,BSC,,,33537489,2023/11/16 07:52:50,0x9e59e27e4ad89385c20f2fdd223d4d747ad2278379db8375c727d72b1dd1c20f,5m 17s,,87.77,,87.77,https://app.blocksec.com/explorer/tx/bsc/0x9e59e27e4ad89385c20f2fdd223d4d747ad2278379db8375c727d72b1dd1c20f,
0x6D7bdF6a6a02Cd718743BD2DC0612Cfc3335baaC,0x8FE2e08e450e34Ee280d4F0c640568a79163bFE4,BSC,34906691,2024/1/3 00:25:43,34907385,2024/1/3 01:00:25,0x20db4d4dc68aefd3cfa1bd0c31d5ec42a085526e7040e4fe7c53e8bbcbf8974b,34m 42s,587.1005992405117,3.53,-3.53,3.53,https://app.blocksec.com/explorer/tx/bsc/0x20db4d4dc68aefd3cfa1bd0c31d5ec42a085526e7040e4fe7c53e8bbcbf8974b,TRUE
0x04Ab8E6CE3602b7B4F1eF5f6e2Af6944dCbbb0Fd,0xe6F6D3cd38e9BF1e118C8Fd1528D303d261BA4F7,BSC,34899022,2024/1/2 18:01:43,,,,,503.88075437769294,,,,,,
0x761bb48906874816Eb057b7d965B4104929a1627,0x1261E03de453fDf2C8C9F10A4F1D4b3003700000,BSC,31256823,2023/8/28 20:37:17,,,,,247.3007311783731,,,,,,
0x4349E937b48F53b173B2814c22E3d6f921C075F5,0xA95760f894309751cc81ccc63653424806D01DdF,BSC,33770886,2023/11/24 11:07:05,33770899,2023/11/24 11:07:44,0xfeb2095f35d50d9c6e8061306a8228790708f79d76729bc30c8a98b98917070f,39s,740.5391152463853,,,,https://app.blocksec.com/explorer/tx/bsc/0xfeb2095f35d50d9c6e8061306a8228790708f79d76729bc30c8a98b98917070f,,
0x4812C05326Eb13cB71e1Bad9fe85871A88c0DA07,0xC3cC5Fc2D2A28f40226bEb77DaccA6a6F73e6d31,BSC,35310581,2024/1/17 01:38:28,35310585,2024/1/17 01:38:40,0x5446c63346733b7b26bc2415962dc7f19dca7d254dac4b937b3bd87f299218a7,12s,263.14644234627485,,,,https://app.blocksec.com/explorer/tx/bsc/0x5446c63346733b7b26bc2415962dc7f19dca7d254dac4b937b3bd87f299218a7,,
0x9530942b9FCD94ffEf569057593e6eB3704f303d,0xe6F6D3cd38e9BF1e118C8Fd1528D303d261BA4F7,BSC,34897546,2024/1/2 16:47:53, ,,,,330.58203360438347,,,,,,
0x9ae127E2B060F38f796135545199929C07ccdfB1,0xe6F6D3cd38e9BF1e118C8Fd1528D303d261BA4F7,BSC,34898072,2024/1/2 17:14:12,,,,,213.6420987099409,,,,,,
0xd7a7d90B63da1B4E7eF79cb36935D38aF0D6D0b4,0x829Fe73463cEAE6579973b8bcd1e018976040ec4,BSC,34083189,2023/12/5 08:05:36,34083189,2023/12/5 08:05:36,0x189a8dc1e0fea34fd7f5fa78c6e9bdf099a8d575ff5c557fa30d90c6acd0b29f,0s,694.5699846409261,1306.59,18135.66,19442.25,https://app.blocksec.com/explorer/tx/bsc/0x189a8dc1e0fea34fd7f5fa78c6e9bdf099a8d575ff5c557fa30d90c6acd0b29f,TRUE
0x0fe1983B8972630C866FE77aD873a66Ec598B685,0xcb733F075ae67A83A9C5f38A0864596E338A0106,BSC,34428583,2023/12/17 08:59:04,34428628,2023/12/17 09:01:19,0xfb14292a531411f852993e5a3ba4e7eb63ed548220267b9b3f4aacc5572d3a58,2m 15s,1449.6831139326096,725.35,0,725.35,https://app.blocksec.com/explorer/tx/bsc/0xfb14292a531411f852993e5a3ba4e7eb63ed548220267b9b3f4aacc5572d3a58,TRUE
0xC25979956D6f6AcFc3702C68DFf7a4d871Eee4aa,0x90c4C1aa895a086215765EC9639431309633B198,BSC,34402320,2023/12/16 10:39:42,34402344,2023/12/16 10:40:54,0x2fcee04e64e54f3dd9c15db9ae44e4cbdd57ab4c6f01941a3acf470dc60bfc16,1m 12s,1065.8863512165844,2230.48,1767,3997.48,https://app.blocksec.com/explorer/tx/bsc/0x2fcee04e64e54f3dd9c15db9ae44e4cbdd57ab4c6f01941a3acf470dc60bfc16,found on Defihacklabs
,,BSC,,,34402371,2023/12/16 10:42:15,0x0fc724f2a3a2cda252159194142500b0717a7fb55eaf752851976137aedd31d0,2m 33s,,60.29,0.34,60.63,https://app.blocksec.com/explorer/tx/bsc/0x0fc724f2a3a2cda252159194142500b0717a7fb55eaf752851976137aedd31d0,
0xbE18ac521CEf654137Dfd33CeFF0dCF45ED86d06,0xC3cC5Fc2D2A28f40226bEb77DaccA6a6F73e6d31,BSC,35311159,2024/1/17 02:07:23,35311171,2024/1/17 02:07:59,0x03db848086a400479b3be097ef94ebf93877dd70173e5d5c9adc2d95a7827a3a,36s,319.52898083254695,,,,https://app.blocksec.com/explorer/tx/bsc/0x03db848086a400479b3be097ef94ebf93877dd70173e5d5c9adc2d95a7827a3a,,
0x131E044f24f6CceE66337dC66482b041DB12dfbc,0xC3cC5Fc2D2A28f40226bEb77DaccA6a6F73e6d31,BSC,35311221,2024/1/17 02:10:29,35311233,2024/1/17 02:11:05,0x20f3036ee05253d3a84f76a0a651e116cba09182fad586bb05046e49899af420,36s,355.1865164451301,,,,https://app.blocksec.com/explorer/tx/bsc/0x20f3036ee05253d3a84f76a0a651e116cba09182fad586bb05046e49899af420,,
0x9375F77A0F50AbD29860D906ff3766B2D33C0721,0x27D8dfC26261b7B7732d1be9B3770f1f53fDd490,BSC,33744465,2023/11/23 13:01:39,33744796,2023/11/23 13:18:12,0x36488391c0cc2bf0c676295d59f758ff1ae14ec4a8b77a82279753f8bc220f66,16m 33s,524.5330524556339,91.09,87.24,178.32999999999998,https://app.blocksec.com/explorer/tx/bsc/0x36488391c0cc2bf0c676295d59f758ff1ae14ec4a8b77a82279753f8bc220f66,TRUE
0x4545fbE1f996B2954C02ba1471d8184Ef6f654Ad,0xC3cC5Fc2D2A28f40226bEb77DaccA6a6F73e6d31,BSC,35310434,2024/1/17 01:31:07,35310439,2024/1/17 01:31:22,0x6c633aa05921af786dd4ea1c3a9c6760d9291a93e9f0c1dc0b78428cd806c350,15s,238.55156780779362,,,,https://app.blocksec.com/explorer/tx/bsc/0x6c633aa05921af786dd4ea1c3a9c6760d9291a93e9f0c1dc0b78428cd806c350,,
0xcFe62E84c7A32D24e868eD1f293716F72e5BA4a4,0x857C4A4CbA604882e260210336Eb8101960f7B19,BSC,35367252,2024/1/19 00:59:56,35367259,2024/1/19 01:00:17,0x2442c2579020f2fc0d769dbb28c44690e31ec6c4e7b314f628286db86519438d,21s,374.5320263020694,,,,https://app.blocksec.com/explorer/tx/bsc/0x2442c2579020f2fc0d769dbb28c44690e31ec6c4e7b314f628286db86519438d,,
0x0Cf819BFF5fC76A6aaAC619327643521b490126B,0x1b059118A30A335C5E2B0F560a26898115E77684,BSC,31673374,2023/9/12 09:01:24,,,,,229.60755144059658,,,,,,
0x5Fbec498A1f15F439d95664516Be92E75e0CD8B3,0x6c742E4B3e2dfb56b692F0B36118af47D2A49cac,BSC,35008559,2024/1/6 13:28:28,,,,,725.4418969452381,,,,,,
0xf0edbf735D3C97fDa7066f2a33dB0a7ba3475c89,0x6c742E4B3e2dfb56b692F0B36118af47D2A49cac,,35006272,2024/1/6 11:34:06,,,,,496.39619716629386,,,,,,
0x2a3d6FcfC0E712ec2F512053B5e78b373Dae9d4a,0xfe2105E1317dFd6Ed3887BF7882977C03CFEbB7C,,32755347,2023/10/20 01:34:39,32755449,2023/10/20 01:39:49,0x9e9fbce41dc2d3a7d2ce3ac9f7f4ac6e824299f67ee4b7c724e44b3bf5fd253a,5m 10s,651.7128670588136,59.51,0.01,59.519999999999996,https://app.blocksec.com/explorer/tx/bsc/0x9e9fbce41dc2d3a7d2ce3ac9f7f4ac6e824299f67ee4b7c724e44b3bf5fd253a,TRUE
0xf168Ac8E52568592E75470b2007c1267B860DfBd,0xcc517764D63fe79eA2207F47FedCD9fdE4CCA5F7,,34272217,2023/12/11 21:59:27,,,,,1103.2626755461097,,,,,,
0x508C92C1FCE5a296De95a80eF27586FE5648E054,0xE9F2E8a1e956051ffa6709109854739A9BE22d12,,33020031,2023/10/29 06:55:09,,,,,1214.926415503025,,,,,
0x5cb0727FB77078AB7bFB8d1365F1f4F7b69eB7E5,0x84f37F6cC75cCde5fE9bA99093824A11CfDc329D,,33917738,2023/11/29 13:50:58,33917783,2023/11/29 13:53:13,0xcf97dc75807952a3f3d7b89fe45290f8b0e6516d8af26043990fca2b30b6ef79,2m 15s,548.6714605949819,,,,https://app.blocksec.com/explorer/tx/bsc/0xcf97dc75807952a3f3d7b89fe45290f8b0e6516d8af26043990fca2b30b6ef79,,
0x546E0A47B17DaA338df01566523776147FD2A4D6,0xc1F6E0d0AB1e6d0e02ED8877349598D585F8657F,,33740460,2023/11/23 09:38:11,,,,,116.92093653976917,,,,,,
0x61f902b26fBeAf023db4c6cFfE1265d9dFB25C50,0x8FE2e08e450e34Ee280d4F0c640568a79163bFE4,,34908364,2024/1/3 01:49:31,34908509,2024/1/3 01:56:46,0xe8f0407306590e9e2d6475fc263ae6810c08f99d025a59170290bded7a8978af,6m 15s,357.5607587918639,3.53,-3.53,3.53,https://app.blocksec.com/explorer/tx/bsc/0xe8f0407306590e9e2d6475fc263ae6810c08f99d025a59170290bded7a8978af,TRUE
0x9954459C738Ab240eEaAe09FC3b4bfDB36704e61,0xa66de5afa4DB434D5dc99bb671341Ed457269c6F,,32858218,2023/10/23 15:36:01,32858225,2023/10/23 15:36:22,0x74f85978bdf84a855e9dc19f1432f5b12db56dbd105b7103121095b1642d2ffa,21s,1608.6532521545887,0,-1.1,,https://app.blocksec.com/explorer/tx/bsc/0x74f85978bdf84a855e9dc19f1432f5b12db56dbd105b7103121095b1642d2ffa,TRUE
,,,,,32858286,2023/10/23 15:39:25,0x56d0908ac69ace567a7fa0342490134b7193b23272ac1243156f23779c54e388,3m 24s,,0.93,-0.93,0.93,https://app.blocksec.com/explorer/tx/bsc/0x56d0908ac69ace567a7fa0342490134b7193b23272ac1243156f23779c54e388,
0x3F1EdD31906A0bC64EEFEB6F8Fac20EE6d806fBF,0xA95760f894309751cc81ccc63653424806D01DdF,,33768367,2023/11/24 09:01:04,33768413,2023/11/24 09:03:22,0x1b3c11a2e9cb3f00976617fccc946da228565fd17f753f2de260857fa0ccd8f6,2m 18s,685.103725399822,,,,https://app.blocksec.com/explorer/tx/bsc/0x1b3c11a2e9cb3f00976617fccc946da228565fd17f753f2de260857fa0ccd8f6,
,,,,,33769122,2023/11/24 09:38:51,0xf1e3a881201309d3f35cf541f927f08c1ece0687afe0bcdb39394b7d1f072428,37m 47s,,,,,https://app.blocksec.com/explorer/tx/bsc/0xf1e3a881201309d3f35cf541f927f08c1ece0687afe0bcdb39394b7d1f072428,
0x6798Cb1f780aa7E70Ab5883317C0C47eDED6e632,0xe6F6D3cd38e9BF1e118C8Fd1528D303d261BA4F7,,34899527,2024/1/2 18:27:04,,,,,337.9461986422539,,,,,,
0x9343A59de9F7D961988f4b41438567CF8C1011dA,0x8FE2e08e450e34Ee280d4F0c640568a79163bFE4,,34914806,2024/1/3 07:12:14,34914953,2024/1/3 07:19:35,0xe118c1fa487cbe957dfbec24357838223f60326c9f28c49d5e916bc987b9e24d,7m 21s,404.4978312291205,3.6,-3.6,3.6,https://app.blocksec.com/explorer/tx/bsc/0xe118c1fa487cbe957dfbec24357838223f60326c9f28c49d5e916bc987b9e24d,TRUE
0x61B036E31376c88a9Ea78928952d84a96a5b03A0,0x57dB2E848c43d8A35eD233D6308c8EdE233f5b8c,,35382738,2024/1/19 13:56:08,,,,,2852.2406175918877,,,,,,
0xB14049Ac6e846286d8E9653F8D96cE99D72579Ca,0xE9F2E8a1e956051ffa6709109854739A9BE22d12,,32973048,2023/10/27 15:39:42,,,,,841.3560932539403,,,,,
0xE047ef858fCe70A610032FFbC4f12C231b29AFF4,0xEd6550C6C43c837E4793d459b60eD39134DF0641,,30069703,2023/7/18 11:51:32,,,,,476.3571920618415,,,,,,
0xC3c9406c40E176C7c80e78940Feaa2C762bF8987,0x8FE2e08e450e34Ee280d4F0c640568a79163bFE4,,34908023,2024/1/3 01:32:28,34908356,2024/1/3 01:49:07,0x6ced45b03916f83d4790c3e40ce3c065a3502138d5e926643da143c7e805c657,16m 39s,408.91200506314635,3.53,-3.53,3.53,https://app.blocksec.com/explorer/tx/bsc/0x6ced45b03916f83d4790c3e40ce3c065a3502138d5e926643da143c7e805c657,TRUE
0xcFb33Fd0125090a284e83761bCC6E1757912ae4F,0xbCdaDc6F004292Ce2b98d39d1187a2f766b94A37,,30506295,2023/8/2 16:45:47,,,,,1699.8017444349825,,,,,,
0xBFB8d0d681BBe8452FdeB28808D2135f2af58a0F,0x2E713D48f969172984e7D470e46366bB99D798E5,,31072266,2023/8/22 10:03:26,,,,,299.6962109543383,,,,,,
0xf6F60B0E83d9837C1F247C575C8583b1d085D351,0x84f37F6cC75cCde5fE9bA99093824A11CfDc329D,,33916687,2023/11/29 12:58:01,,,,,341.6855762079358,,,,,,
0xFA5Ca3a1543013B586BF16972E981DEbD238Bc16,0xC3cC5Fc2D2A28f40226bEb77DaccA6a6F73e6d31,,35311108,2024/1/17 02:04:50,35311117,2024/1/17 02:05:17,0xd96e99b334111d135756aa8d080b775708acb591a44dfdbc8c99704dff3e141c,27s,319.4136219844222,,,,https://app.blocksec.com/explorer/tx/bsc/0xd96e99b334111d135756aa8d080b775708acb591a44dfdbc8c99704dff3e141c,,
0xF821Cbb5246cBFa066bCeB0a9a6a9Fc0DEF1eEe5,0x9c66B0c68c144Ffe33E7084FE8cE36EBC44aD21e,,34203990,2023/12/9 13:01:29,34204121,2023/12/9 13:08:02,0xe2b097c8f08d2897337646b386a267c1f08244c643853b02461f114b7e89e882,6m 33s,261.84575959667563,-0.16,,,https://app.blocksec.com/explorer/tx/bsc/0xe2b097c8f08d2897337646b386a267c1f08244c643853b02461f114b7e89e882,,
0x975A1eE8184365c8f6165Bbd1F32A2CDDDb0BAe5,0xCE60E4afa51e74CAE7969D5Cf74Ab6c1772eFEa6,,35534411,2024/1/24 20:42:40,,,,,434.1963807940483,,,,,,
0x28C9FDd40141b06EbC1A96D338bF963979c919d7,0x1b059118A30A335C5E2B0F560a26898115E77684,,31674491,2023/9/12 09:57:17,,,,,301.88251638039947,,,,,,
0x98F8846Fd7097cE3d6255A037fEd8e8f37A231Bb,0xe6F6D3cd38e9BF1e118C8Fd1528D303d261BA4F7,,34898779,2024/1/2 17:49:33,,,,,284.8688141107559,,,,,,
0xa905FF8853eDc498a2aCDDFDFaC4a56C2C599930,0x7Ccf451D3c48C8bb747f42F29A0CdE4209FF863e,,32429592,2023/10/8 17:11:19,32429594,2023/10/8 17:11:25,0xbc88aa6057f9da6f88e28bc908baad111ae7545e69fb0c90fbdfd485c9e72192,6s,401.8003549799323,14026.76,-10.56,14026.76,https://app.blocksec.com/explorer/tx/bsc/0xbc88aa6057f9da6f88e28bc908baad111ae7545e69fb0c90fbdfd485c9e72192,TRUE
0xb25B06CE27D687760cC75333dc172eDD9873d51d,0x9c66B0c68c144Ffe33E7084FE8cE36EBC44aD21e,,34171820,2023/12/8 10:09:27,,,,,136.11345157772303,,,,,,
0x5E9D146e986754634b462ac71f5dcb89bD5553Ac,0x2E713D48f969172984e7D470e46366bB99D798E5,,31072473,2023/8/22 10:13:47,31072505,2023/8/22 10:15:23,0xabf21d816b563cac5aba54d6e8b4dcc21636137f5e641985561d755ab709e918,1m 36s,420.3933994732797,,,,https://app.blocksec.com/explorer/tx/bsc/0xabf21d816b563cac5aba54d6e8b4dcc21636137f5e641985561d755ab709e918,,
0xbeD018cEeA0A9B181ebF02F167bFBDf3c520c60a,0xc1F6E0d0AB1e6d0e02ED8877349598D585F8657F,,33725987,2023/11/22 21:30:47,,,,,124.4867045879364,,,,,,
0x45B25E151AAC4B39777AdfaA3ac1dC2aF4eB6D5f,0x57dB2E848c43d8A35eD233D6308c8EdE233f5b8c,,35382930,2024/1/19 14:05:44,,,,,2477.608565941453,,,,,,
0x6cB7FC5e17c4b10EDECF41ca8C451417B280c205,0xC3cC5Fc2D2A28f40226bEb77DaccA6a6F73e6d31,,35310353,2024/1/17 01:27:04,35310360,2024/1/17 01:27:25,0x9b3ba8df253ea00a565f0913ca4e10e456abb1faf9200edcdef6d86b5012cdbc,21s,188.82600251585245,,,,https://app.blocksec.com/explorer/tx/bsc/0x9b3ba8df253ea00a565f0913ca4e10e456abb1faf9200edcdef6d86b5012cdbc,,
0x06E6a3CDF6cBa30a5A027Ce0540d3aB9eA1Abf44,0xc1F6E0d0AB1e6d0e02ED8877349598D585F8657F,,33740526,2023/11/23 09:41:29,,,,,143.71187929809093,,,,,,
0x9E85Fb8B9dE341432cb1A5226b3796704291DdDc,0x6c742E4B3e2dfb56b692F0B36118af47D2A49cac,,35005580,2024/1/6 10:59:22,35005770,2024/1/6 11:08:58,0x047c77393d24e3325fd52e15805d24e747eb712e6408aa8040b3b79eb491e49b,9m 36s,905.851145170629,,,,https://app.blocksec.com/explorer/tx/bsc/0x047c77393d24e3325fd52e15805d24e747eb712e6408aa8040b3b79eb491e49b,,
0x35F38dae50F2804D683D87A574C375c621fC431f,0x9c66B0c68c144Ffe33E7084FE8cE36EBC44aD21e,,34202318,2023/12/9 11:37:23,34202671,2023/12/9 11:55:15,0x2a2367b3e950819ffbc3101ce143f5d9bdfe351f93d1add151ae1f0d3ba634db,17m 52s,260.4765182547271,-0.16,,,https://app.blocksec.com/explorer/tx/bsc/0x2a2367b3e950819ffbc3101ce143f5d9bdfe351f93d1add151ae1f0d3ba634db,
,,,,,34203104,2023/12/9 12:16:57,0xff0cbe9a2d9df8bd24259fa94d97b78c88602afb4b0776950254e05c766ac5bc,39m 34s,,,,,https://app.blocksec.com/explorer/tx/bsc/0xff0cbe9a2d9df8bd24259fa94d97b78c88602afb4b0776950254e05c766ac5bc,
0xeCf39E7f80CF83e2D6F0e41DCfa22241AD52B94C,0x8FE2e08e450e34Ee280d4F0c640568a79163bFE4,,34887439,2024/1/2 08:22:08,34887534,2024/1/2 08:26:53,0x3ea13da9f15351bef3d4ac09ace690af8871d6dca85d75f0adac1b4197baacc5,4m 45s,361.78256794065237,3.55,-3.55,3.55,https://app.blocksec.com/explorer/tx/bsc/0x3ea13da9f15351bef3d4ac09ace690af8871d6dca85d75f0adac1b4197baacc5,TRUE
0x025EdE1E83992D27E4b5FdA07F0B8eA5E1517df5,0xa66de5afa4DB434D5dc99bb671341Ed457269c6F,,32857690,2023/10/23 15:09:30,32857718,2023/10/23 15:10:54,0x5061f5152ae06061a71129a11d9cce87df048ffc6cf82e3236ef96321b3f6f45,1m 24s,969.3612984903157,"-0.1
0.1",,,https://app.blocksec.com/explorer/tx/bsc/0x5061f5152ae06061a71129a11d9cce87df048ffc6cf82e3236ef96321b3f6f45,,
0x7b5Ea482f53a3ebdBCac9E6965801B6023dfeB46,0xEd6550C6C43c837E4793d459b60eD39134DF0641,,30557282,2023/8/4 11:24:31,,,,,584.5880219191313,,,,,,
0xC859fC56A7004119CaEb8A482a3Ff64c291af321,0xCE60E4afa51e74CAE7969D5Cf74Ab6c1772eFEa6,,35534960,2024/1/24 21:10:10,,,,,316.4299272559583,,,,,,
0xF8AaCE4Db3e1Df6a940E4B1f75055f01Fd1a57D8,0x2E713D48f969172984e7D470e46366bB99D798E5,,31070971,2023/8/22 08:57:18,,,,,336.6581901758909,,,,,,
0xF321d40dE83fF14E1C1aC22e19991E58858Be698,0xb9bdc2537C6F4B587A5C81A67e7e3a4e6dDDa189,,33525790,2023/11/15 22:06:22,,,,,937.5553553290665,,,,,,
